Nome,Salario,Nascimento,Cargo,Ano
LUCAS VICTOR ALVES,3559.6000000000004,1958-10-24,Desenvolvedor,1958.0
RAFAEL RIBEIRO AMORIM,6129.200000000001,1986-09-01,Desenvolvedor,1986.0
MATHEUS DA CUNHA TEIXEIRA,4013.406003760268,1979-03-22,Diretor,1979.0
SAMUEL GONÇALVES DONADONI,7200.0,1969-04-02,Diretor,1969.0
HIAN WILSTONY DE SOUZA MENDES,11730.0,1983-12-14,Analista,1983.0
SAMUEL WERNECK ELIZEU,4758.6,1994-09-17,Auxiliar,1994.0
RAFAEL WERNECK ELIZEU,1807.2,1959-05-08,Estagiário,1959.0
FELIPE HENRIQUE CAÇADOR,10655.7,1956-01-15,Desenvolvedor,1956.0
VICTOR GONÇALVES DOS SANTOS,7554.0,1983-11-08,Diret,1983.0
FELIPE RISSON EUZEBIO,7506.0,1982-07-26,Gerente,1982.0
PEDRO MALAQUIAS DE SOUZA OLIVEIRA,3902.8500000000004,1987-11-24,Auxiliar,1987.0
KALLEBE VIEIRA DEMARQUE,16438.0,1980-08-28,Diretor,1980.0
FELIPE RISSON EUZEBIO,4930.900000000001,1983-09-07,Coordenador,1983.0
THIAGO WERNECK ELIZEU,17610.0,1969-07-23,Diretor,1969.0
MATHEUS WERNECK ELIZEU,6123.599999999999,1978-01-19,Analista,1978.0
VICTOR AUGUSTO NERY SILVA,4900.8,1955-01-05,Analista,1955.0
GABRIEL BRENO PRADO SILVA,11709.1,1980-10-08,Coordenador,1980.0
TIAGO STANZANI DE JESUS,4627.35,1973-07-15,Auxiliar,1973.0
MATEUS HENRIQUE CAÇADOR,9277.199999999999,1955-12-24,Analista,1955.0
KALLEBE JOSÉ SILVA MATIAS,9283.5,1957-01-09,Gerente,1957.0
JOÃO QUEIROZ DE AGUIAR,8094.0,1976-07-12,Gerente,1976.0
LEVI RISSON EUZEBIO,167.7355357242424,1981-01-20,Desenvolvedor,1981.0
SAMUEL DA CUNHA TEIXEIRA,5230.0,2000-02-19,Diretor,2000.0
LEVI STANZANI DE JESUS,13346.0,1969-05-07,,1969.0
PEDRO MATOS LIMA DA CUNHA,16684.0,1953-11-03,Diretor,1953.0
TIAGO JOSÉ SILVA MATIAS,19988.0,1999-01-27,Diretor,1999.0
LEVI RIBEIRO AMORIM,10032.75,1959-03-16,Auxiliar,1959.0
MATHEUS MATHEUS DA SILVA,7825.650000000001,1987-07-22,Auxiliar,1987.0
MATEUS MUZY FERNANDES,14818.0,1990-02-20,Diretor,1990.0
JOÃO BRENO PRADO SILVA,6090.5,1969-09-17,Coordenador,1969.0
MATEUS ANTÔNIO DE SOUZA NETO,4704.8,1963-04-19,Estagiário,1963.0
HIAN LACERDA PORTUGAL DA SILVA,,1978-01-03,Diretor,1978.0
GABRIEL ANTÔNIO DE SOUZA NETO,4901.400000000001,1976-06-04,Auxiliar,1976.0
GABRIEL MUZY FERNANDES,2440.5,1963-10-06,Gerente,1963.0
FELIPE MALAQUIAS DE SOUZA OLIVEIRA,11096.0,1999-03-11,Diretor,1999.0
MARCO SOUZA RONCETE,2600.4,2025-00-00,Desenvolvedor,
GABRIEL Araujo Kuhn,7471.8,1973-13-32,Auxiliar,
ARTHUR MALAQUIAS DE SOUZA OLIVEIRA,7912.799999999999,1978-04-25,Analista de Sistemas,1978.0
SAMUEL GONÇALVES DONADONI,8752.800000000001,1985-11-24,Auxiliar,1985.0
LETICIA RIBAS DE MOURA,8200.4,1987-04-02,Coordenador,1987.0
KALLEBE PICANÇO SANTOS FERREIRA SILVA,7290.400000000001,1974-01-06,Coordenador,1974.0
PEDRO MATOS LIMA DA CUNHA,7936.8,1975-10-02,Estagiário,1975.0
VICTOR SILVINO DA SILVA,6592.950000000001,1960-03-18,Auxiliar,1960.0
PAULO LACERDA PORTUGAL DA SILVA,10245.9,1988-06-28,Auxiliar,1988.0
MATEUS CUNHA DE OLIVEIRA,2982.0,1987-07-09,Analista,1987.0
GUILHERME MURATORI DUTRA,2796.8,1980-07-16,Estagiário,1980.0
MARCO ASSIS NOGUEIRA SILVA,6667.1,1971-07-13,Desenvolvedor,1971.0
SAMUEL RIBAS DE MOURA,4297.8,1988-05-02,Coordenador,1988.0
JOÃO VITOR FAÇANHA NEVES,6838.400000000001,1975-10-05,Estagiário,1975.0
TIAGO MUZY FERNANDES,6415.200000000001,1994-10-11,Estagiário,1994.0
SAMUEL WERNECK ELIZEU,-7593.3,1959-12-10,Coordenador,1959.0
MATHEUS PICANÇO SANTOS FERREIRA SILVA,8694.400000000001,1969-12-12,Desenvolvedor,1969.0
GABRIEL MATOS LIMA DA CUNHA,7975.2,1960-05-27,Analista,1960.0
ARTHUR WILSTONY DE SOUZA MENDES,6112.5,1996-07-12,Gerente,1996.0
LUCAS AUGUSTO DE SOUSA FERRARI,13532.0,2000-06-26,Diretor,2000.0
THIAGO CARDOSO DINIZ,19522.0,1954-06-14,Diretor,1954.0
MARCO DA CUNHA TEIXEIRA,2504.8,1993-12-09,Estagiario,1993.0
GABRIEL HENRIQUE CAÇADOR,7117.5,1978-01-21,Coordenador,1978.0
GABRIEL VIEIRA DEMARQUE,3864.0,1970-06-03,Diretor,1970.0
BLENDOW QUEIROZ DE AGUIAR,5101.2,1985-02-19,Coordenador,1985.0
RAFAEL GONÇALVES DONADONI,6159.400000000001,1999-08-20,Coordenador,1999.0
JOÃO WERNECK ELIZEU,4947.8,1978-06-18,Coordenador,1978.0
THIAGO HENRIQUE COSTA BARNABE MARAZO,11885.9,1984-02-13,Coordenador,1984.0
LUCAS QUEIROZ DE AGUIAR,3964.5,1964-09-17,Gerente,1964.0
PAULO HENRIQUE COSTA BARNABE MARAZO,19950.0,1997-07-24,Diretor,1997.0
MIGUEL DA SILVA BIANQUINI,11802.0,1987-07-28,Diretor,1987.0
TIAGO CARLOS DE SOUZA,5289.900000000001,1960-05-13,Auxiliar,1960.0
GABRIEL MATHEUS DA SILVA,11025.300000000001,1985-01-02,Coordenador,1985.0
YURI ANTÔNIO DE DECCO OLIVEIRA,7944.200000000001,1981-12-28,Desenvolvedor,1981.0
CARLOS SEGURASSE GONÇALVES,9107.800000000001,1952-08-10,Coordenador,1952.0
JOÃO MALAQUIAS DE SOUZA OLIVEIRA,10935.0,2025-00-00,Gerente,
PEDRO FELIPE DE SOUZA,17020.0,1958-09-10,Diretor,1958.0
ARTHUR MALAQUIAS DE SOUZA OLIVEIRA,9237.9,1961-04-16,Auxiliar,1961.0
MARCO ANTÔNIO DE SOUZA NETO,9459.45,2025-00-00,Auxiliar,
LUCAS AUGUSTO NERY SILVA,2006.4,1750-06-31,Estagiário,
LETICIA RISSON EUZEBIO,4482.400000000001,1952-08-27,Estagiario,1952.0
SAMUEL Araujo Kuhn,15728.0,1976-06-21,,1976.0
MARCO VIEIRA DEMARQUE,7599.200000000001,1982-05-20,Estagiário,1982.0
RÔMULO MALAQUIAS DE SOUZA OLIVEIRA,9277.199999999999,1979-02-16,Analista,1979.0
GUILHERME LACERDA PORTUGAL DA SILVA,6500.0,1962-04-02,Coordenador,1962.0
KALLEBE BRENO PRADO SILVA,4364.85,1951-06-16,Auxiliar,1951.0
GUILHERME DA SILVA BIANQUINI,11140.8,1993-06-26,Analista,1993.0
MATHEUS SOUZA RONCETE,19182.0,1957-03-07,Diretor,1957.0
THIAGO JOSÉ SILVA MATIAS,19450.0,1750-06-31,Diretor,
SAMUEL ANTÔNIO DE SOUZA NETO,-6476.0,1956-04-12,Estagiário,1956.0
MIGUEL SILVINO DA SILVA,7528.5,1964-08-11,Gerente,1964.0
SAMUEL RIBAS DE MOURA,5510.7,1965-08-08,Coordenador,1965.0
SAMUEL VICTOR ALVES,446.4932669138502,1959-01-24,Desenvolvedor,1959.0
VICTOR MUZY FERNANDES,8482.5,1986-10-12,Coordenador,1986.0
ARTHUR AUGUSTO NERY SILVA,7828.6,1987-10-17,Coordenador,1987.0
LETICIA MATHEUS DA SILVA,3385.8,2025-00-00,Desenvolvedor,
RÔMULO CARLOS DE SOUZA,,1999-08-03,Desenvolvedor,1999.0
Breno SILVINO DA SILVA,10974.0,1985-12-13,Gerente,1985.0
GUILHERME FELIPE DE SOUZA,4708.0,1993-03-28,Diretor,1993.0
MATHEUS VIEIRA DEMARQUE,12333.0,1994-02-28,Gerente,1994.0
VICTOR MALAQUIAS DE SOUZA OLIVEIRA,3280.2000000000003,1960-10-09,Dev,1960.0
KALLEBE QUEIROZ DE AGUIAR,6344.8,1992-10-18,Desenvolvedor,1992.0
RAFAEL IVAIR DE ASSIS SETTA,2014.4,1998-05-01,Estag,1998.0
GABRIEL SILVINO DA SILVA,10387.0,1966-06-17,Coordenador,1966.0
MATEUS DA SILVA BIANQUINI,2409.0,1993-02-22,Desenvolvedor,1993.0
HENRICO ANTÔNIO DE DECCO OLIVEIRA,5664.0,1985-05-24,Estagiário,1985.0
MIGUEL AUGUSTO NERY SILVA,18924.0,1964-03-15,Diretor,1964.0
VICTOR ASSIS NOGUEIRA SILVA,2574.6,1989-06-07,Auxiliar,1989.0
GABRIEL PAULO ALVES ALVIM,7997.85,1988-08-06,Auxiliar,1988.0
ARTHUR CUNHA DE OLIVEIRA,5776.05,1987-11-26,Auxiliar,1987.0
YURI FELIPE DE SOUZA,9906.0,1750-06-31,Diretor,
HENRICO CASTILHO CARDOSO,8842.5,1998-05-08,Gerente,1998.0
HENRIQUE Araujo Kuhn,9367.050000000001,1965-08-01,Auxiliar,1965.0
GUILHERME SOUZA RONCETE,4459.949673845329,1987-12-05,Diretor,1987.0
HENRICO IVAIR DE ASSIS SETTA,3899.7000000000003,1951-12-01,Auxiliar,1951.0
JOÃO STANZANI DE JESUS,1961.6000000000001,1981-03-09,Estagiário,1981.0
MATHEUS RIBAS DE MOURA,4006.6000000000004,1969-01-28,Coordenador,1969.0
HIAN CASTILHO CARDOSO,1179.2,1955-09-04,Desenvolvedor,1955.0
THIAGO SEGURASSE GONÇALVES,3774.4,1966-07-14,Estagiário,1966.0
YURI WILSTONY DE SOUZA MENDES,3218.0,1958-04-24,Director,1958.0
TIAGO RISSON EUZEBIO,9678.900000000001,1970-03-07,Desenvolvedor,1970.0
GABRIEL SEGURASSE GONÇALVES,9013.199999999999,1997-05-05,Analista,1997.0
HENRIQUE SANTOS DA SILVA,6318.900000000001,1960-12-01,Auxiliar,1960.0
LETICIA DA SILVA BIANQUINI,-2944.0,1956-03-22,Estagiário,1956.0
THIAGO DA SILVA BIANQUINI,7376.4,1989-01-21,Analista,1989.0
THIAGO HENRIQUE COSTA BARNABE MARAZO,19280.0,1999-11-17,Diretor,1999.0
PEDRO IVAIR DE ASSIS SETTA,6799.200000000001,1969-02-22,Estagiário,1969.0
PAULO ASSIS NOGUEIRA SILVA,1468.684184501762,1968-02-24,Analista,1968.0
GABRIEL MATOS LIMA DA CUNHA,1184.490576330547,1951-08-14,Diretor,1951.0
GUILHERME DA SILVA BIANQUINI,3230.5,1982-10-24,Coordenador,1982.0
LEVI DA CUNHA TEIXEIRA,2017.5,1970-09-18,Gerente,1970.0
BLENDOW SILVINO DA SILVA,-7131.200000000001,1996-02-01,Estagiário,1996.0
JOÃO WILSTONY DE SOUZA MENDES,2480.4,1984-11-25,Coordenador,1984.0
MATEUS AUGUSTO NERY SILVA,5100.700000000001,1994-10-24,Desenvolvedor,1994.0
SAMUEL SOUZA RONCETE,-2898.4,1963-12-03,Estagiário,1963.0
Breno VICTOR ALVES,11714.4,1969-04-13,Analista,1969.0
MATHEUS SANTOS DA SILVA,3710.2000000000003,1981-09-27,Coordenador,1981.0
HENRICO STANZANI DE JESUS,9110.4,1968-10-14,Coordenador,1968.0
ARTHUR SILVA RAMOS,3220.5,1970-12-27,Gerente,1970.0
CARLOS RIBAS DE MOURA,10877.1,2000-03-16,Coordenador,2000.0
HENRIQUE HUGO CAZULA PEREIRA,5482.8,,Analista,
JOÃO ASSIS NOGUEIRA SILVA,8938.6,1969-11-10,Desenvolvedor,1969.0
PAULO SANTOS DA SILVA,6180.8,1965-11-20,Estagiário,1965.0
PEDRO RIBAS DE MOURA,4276.8,1950-11-05,Analista,1950.0
BLENDOW DA CUNHA TEIXEIRA,2747.2000000000003,1998-03-14,Estagiário,1998.0
MARCO MALAQUIAS DE SOUZA OLIVEIRA,-1610.4,1998-06-07,Desenvolvedor,1998.0
PEDRO MURATORI DUTRA,3916.7999999999997,1984-08-10,Analista,1984.0
HIAN RIBAS DE MOURA,8417.85,1999-07-04,Auxiliar,1999.0
YURI BRENO PRADO SILVA,3180.0,1996-05-17,Estagiário,1996.0
ARTHUR CARDOSO DINIZ,15962.0,1998-09-19,Diretor,1998.0
GABRIEL AUGUSTO DE SOUSA FERRARI,8164.0,,Coordenador,
YURI PICANÇO SANTOS FERREIRA SILVA,7358.400000000001,1993-08-24,Auxiliar,1993.0
MATHEUS MATHEUS DA SILVA,6045.0,,Coordenador,
VICTOR MUZY FERNANDES,4838.0,1987-05-17,Diretor,1987.0
PAULO STANZANI DE JESUS,11856.0,1953-11-24,Gerente,1953.0
HENRIQUE PAULO ALVES ALVIM,12036.7,1960-10-01,Coordenador,1960.0
SAMUEL AUGUSTO DE SOUSA FERRARI,3610.4,1969-08-10,Estagiário,1969.0
FELIPE DA SILVA BIANQUINI,6397.6,1969-08-25,Desenvolvedor,1969.0
LUCAS SOUZA RONCETE,15916.0,1959-08-14,Diretor,1959.0
HIAN Araujo Kuhn,7567.3,1978-04-24,Coordenador,1978.0
RAFAEL PAULO ALVES ALVIM,9579.15,1953-08-05,Auxiliar,1953.0
SAMUEL RIBAS DE MOURA,3936.0,1970-06-15,Gerente,1970.0
THIAGO GONÇALVES DONADONI,7322.700000000001,1951-04-04,Desenvolvedor,1951.0
GABRIEL HENRIQUE CAÇADOR,13602.0,1986-12-19,Gerente,1986.0
GABRIEL Araujo Kuhn,9433.199999999999,1976-06-24,Analista,1976.0
VICTOR FELIPE DE SOUZA,2454.4,1964-12-24,Coordenador,1964.0
VICTOR WERNECK ELIZEU,8164.5,1963-11-13,Gerente,1963.0
JOÃO SILVINO DA SILVA,11384.1,1977-06-06,Coordenador,1977.0
MATHEUS CARLOS DE SOUZA,10791.6,1962-03-09,Analista de Sistemas,1962.0
PAULO VITOR FAÇANHA NEVES,3849.6000000000004,1966-07-07,Estagiário,1966.0
JOÃO CASTILHO CARDOSO,6312.8,1968-06-16,Estag,1968.0
VICTOR CUNHA DE OLIVEIRA,4245.874576979516,1976-04-05,Diretor,1976.0
HIAN RIBAS DE MOURA,5726.400000000001,1957-11-28,Estagiário,1957.0
GABRIEL ASSIS NOGUEIRA SILVA,5364.0,1971-04-24,Estagiário,1971.0
FELIPE CASTILHO CARDOSO,10563.300000000001,1955-02-11,Desenvolvedor,1955.0
PEDRO HENRIQUE CAÇADOR,5771.200000000001,1964-04-22,Estagiário,1964.0
HIAN ASSIS NOGUEIRA SILVA,,1969-04-05,Auxiliar,1969.0
PEDRO BRENO PRADO SILVA,6848.6,1981-07-16,Desenvolvedor,1981.0
YURI JOSÉ SILVA MATIAS,6838.5,1990-06-27,Gerente,1990.0
GABRIEL PAULO ALVES ALVIM,1527.6,1950-04-01,,1950.0
YURI WILSTONY DE SOUZA MENDES,8171.8,1956-06-24,Coordenador,1956.0
JOÃO BRENO PRADO SILVA,11480.300000000001,1950-05-18,Coordenador,1950.0
VICTOR FELIPE DE SOUZA,7290.0,1998-01-08,Diretor,1998.0
RAFAEL FELIPE DE SOUZA,4761.599999999999,1963-11-24,Analista,1963.0
VICTOR FELIPE DE SOUZA,7969.0,1956-11-17,Coordenador,1956.0
RAFAEL SANTOS DA SILVA,-5215.5,1989-09-19,Gerente,1989.0
Breno LACERDA PORTUGAL DA SILVA,4348.0,1971-03-12,Diretor,1971.0
RAFAEL AUGUSTO DE SOUSA FERRARI,-7394.400000000001,1980-07-16,Estagiário,1980.0
JOÃO RIBAS DE MOURA,7402.5,1973-13-32,Auxiliar,
GUILHERME VIEIRA DEMARQUE,3041.6000000000004,1964-02-26,Estagiário,1964.0
LETICIA RIBEIRO AMORIM,7603.5,1985-08-27,Gerente,1985.0
GABRIEL RIBAS DE MOURA,9489.7,1966-07-03,Desenvolvedor,1966.0
GABRIEL CARLOS DE SOUZA,6927.200000000001,1978-03-07,Estagiário,1978.0
PEDRO FELIPE DE SOUZA,1916.0,1963-10-15,Estagiário,1963.0
ARTHUR VIEIRA DEMARQUE,19354.0,1990-06-05,Diretor,1990.0
LETICIA CASTILHO CARDOSO,11819.6,1988-09-07,Coordenador,1988.0
GABRIEL SILVA RAMOS,6554.6,1970-12-12,Coordenador,1970.0
THIAGO MATHEUS DA SILVA,4763.85,1983-03-17,Auxiliar,1983.0
GUILHERME HENRIQUE CAÇADOR,14186.0,1967-06-28,Diretor,1967.0
GUILHERME AUGUSTO DE SOUSA FERRARI,2219.2000000000003,1995-08-10,Estagiário,1995.0
GABRIEL DA SILVA BIANQUINI,-7389.8,1982-09-25,Desenvolvedor,1982.0
HENRICO HENRIQUE CAÇADOR,5481.599999999999,1996-06-25,Analista,1996.0
Breno SILVA RAMOS,1762.8,2025-00-00,Coordenador,
LEVI DA CUNHA TEIXEIRA,1493.6000000000001,1958-05-25,Estagiário,1958.0
SAMUEL CASTILHO CARDOSO,7738.500000000001,1971-03-07,,1971.0
GABRIEL DA CUNHA TEIXEIRA,6836.55,1997-03-02,Auxiliar,1997.0
JOÃO CUNHA DE OLIVEIRA,5787.0,1969-09-01,Gerente,1969.0
GABRIEL HUGO CAZULA PEREIRA,,1979-06-16,Diretor,1979.0
LEVI AUGUSTO NERY SILVA,,1953-07-04,Coordenador,1953.0
SAMUEL VICTOR ALVES,14509.5,1976-04-26,Gerente,1976.0
THIAGO VIEIRA DEMARQUE,3493.2,1960-07-10,Analista,1960.0
HIAN DA CUNHA TEIXEIRA,10395.0,1951-03-01,Programador,1951.0
BLENDOW SOUZA RONCETE,5607.200000000001,1993-06-22,Estagiário,1993.0
GABRIEL HENRIQUE CAÇADOR,2038.4,1973-08-12,Estagiário,1973.0
LETICIA CUNHA DE OLIVEIRA,3175.7000000000003,1962-11-14,Desenvolvedor,1962.0
GABRIEL GONÇALVES DOS SANTOS,15908.0,1978-06-03,Diretor,1978.0
KALLEBE SOUZA RONCETE,7001.8,1975-10-17,Coordenador,1975.0
SAMUEL GONÇALVES DONADONI,4100.25,2025-00-00,Auxiliar,
RAFAEL HENRIQUE COSTA BARNABE MARAZO,12098.0,1991-03-16,Diretor,1991.0
MATEUS SANTOS DA SILVA,-10635.900000000001,1963-05-11,Desenvolvedor,1963.0
VICTOR ANTÔNIO DE DECCO OLIVEIRA,4544.400000000001,1984-08-16,Assist,1984.0
PAULO FELIPE DE SOUZA,3716.8,1972-11-17,Estagiário,1972.0
SAMUEL PAULO ALVES ALVIM,18178.0,1986-06-22,Diretor,1986.0
CARLOS Araujo Kuhn,19600.0,1989-02-08,Diretor,1989.0
CARLOS GONÇALVES DONADONI,1684.8,1977-12-01,Coordenador,1977.0
GABRIEL HUGO CAZULA PEREIRA,4155.0,1990-03-15,Gerente,1990.0
SAMUEL LACERDA PORTUGAL DA SILVA,11530.8,1991-01-01,Analista,1991.0
PAULO CUNHA DE OLIVEIRA,14344.5,1963-06-01,Gerente,1963.0
MATHEUS CUNHA DE OLIVEIRA,1269.6502785960542,1979-11-08,Desenvolvedor,1979.0
TIAGO SEGURASSE GONÇALVES,-9224.0,1996-08-24,Diretor,1996.0
MATEUS HUGO CAZULA PEREIRA,8190.0,1982-09-20,Coordenador,1982.0
VICTOR ASSIS NOGUEIRA SILVA,3987.9,1967-07-24,Auxiliar,1967.0
LETICIA MUZY FERNANDES,3522.2000000000003,1988-08-24,Desenvolvedor,1988.0
HIAN VITOR FAÇANHA NEVES,15524.0,1955-06-25,Diretor,1955.0
MATEUS DA SILVA BIANQUINI,8871.45,1978-10-17,Auxiliar,1978.0
FELIPE GONÇALVES DOS SANTOS,12105.0,2000-08-17,Gerente,2000.0
HIAN SILVA RAMOS,10483.5,1983-12-01,Gerente,1983.0
VICTOR MURATORI DUTRA,10223.2,1963-01-05,Coordenador,1963.0
GABRIEL SILVA RAMOS,5815.95,1965-11-09,Auxiliar,1965.0
CARLOS VITOR FAÇANHA NEVES,7411.2,1989-02-27,Analista,1989.0
JOÃO RIBEIRO AMORIM,10204.0,1956-09-24,Diretor,1956.0
VICTOR IVAIR DE ASSIS SETTA,9345.6,1952-09-12,Desenvolvedor,1952.0
PEDRO PICANÇO SANTOS FERREIRA SILVA,7887.0,1968-03-12,Manager,1968.0
MATHEUS WERNECK ELIZEU,2905.6000000000004,1995-03-25,Estagiário,1995.0
BLENDOW HENRIQUE COSTA BARNABE MARAZO,4350.5,,Desenvolvedor,
FELIPE AUGUSTO DE SOUSA FERRARI,10404.900000000001,1974-10-13,Desenvolvedor,1974.0
GUILHERME Araujo Kuhn,4508.900000000001,1975-07-06,Desenvolvedor,1975.0
KALLEBE MATOS LIMA DA CUNHA,5837.6,1994-04-05,Estagiário,1994.0
HIAN GONÇALVES DOS SANTOS,3108.3,1999-04-25,Coordenador,1999.0
PEDRO MURATORI DUTRA,1448.2,1999-09-01,Coordenador,1999.0
MATHEUS HUGO CAZULA PEREIRA,5748.8,1984-01-12,Estagiário,1984.0
RAFAEL ANTÔNIO DE DECCO OLIVEIRA,673.0487808701074,1979-06-03,Desenvolvedor,1979.0
ARTHUR RIBAS DE MOURA,6080.0,1972-01-23,Estagiário,1972.0
MATHEUS RIBEIRO AMORIM,7444.0,1989-05-06,Diretor,1989.0
SAMUEL CUNHA DE OLIVEIRA,16644.0,1976-03-14,Diretor,1976.0
RAFAEL HENRIQUE COSTA BARNABE MARAZO,9237.9,1991-03-13,Auxiliar,1991.0
MATHEUS HENRIQUE COSTA BARNABE MARAZO,13088.0,1970-04-26,Diretor,1970.0
RAFAEL ANTÔNIO DE SOUZA NETO,9850.5,1999-09-23,Gerente,1999.0
KALLEBE LACERDA PORTUGAL DA SILVA,6231.500000000001,1974-01-04,Desenvolvedor,1974.0
PEDRO SILVA RAMOS,3720.2000000000003,1970-09-26,Desenvolvedor,1970.0
JOÃO WERNECK ELIZEU,8951.25,1987-07-03,Auxiliar,1987.0
JOÃO SILVA RAMOS,1969.5,1969-08-15,Gerente,1969.0
GABRIEL QUEIROZ DE AGUIAR,7032.0,1954-05-18,Gerente,1954.0
HIAN MURATORI DUTRA,18200.0,1995-08-07,Diretor,1995.0
GABRIEL RIBAS DE MOURA,8306.4,1954-01-07,Analist,1954.0
PEDRO VITOR FAÇANHA NEVES,5168.4,1991-03-04,Analista,1991.0
JOÃO CARDOSO DINIZ,11738.4,1993-12-02,Analista,1993.0
HIAN FELIPE DE SOUZA,7548.0,1984-02-17,Estagiário,1984.0
RAFAEL QUEIROZ DE AGUIAR,5851.650000000001,1991-01-15,Auxiliar,1991.0
CARLOS MATHEUS DA SILVA,2007.2,1989-03-24,Estagiário,1989.0
YURI GONÇALVES DOS SANTOS,4145.400000000001,1965-01-21,Auxiliar,1965.0
MICAEL BRENO PRADO SILVA,57786.88495729773,1963-10-17,Auxiliar,1963.0
MATEUS ASSIS NOGUEIRA SILVA,1837.0000000000002,1961-10-11,Desenvolvedor,1961.0
PEDRO SILVINO DA SILVA,3635.5000000000005,1964-07-10,Desenvolvedor,1964.0
LEVI GONÇALVES DONADONI,6453.700000000001,2000-05-14,Desenvolvedor,2000.0
RÔMULO BRENO PRADO SILVA,3552.0,1985-11-17,Diretor,1985.0
VICTOR MALAQUIAS DE SOUZA OLIVEIRA,2292.4,1970-11-20,Desenvolvedor,1970.0
GABRIEL SEGURASSE GONÇALVES,3298.5,1955-03-28,Gerente,1955.0
GABRIEL HENRIQUE CAÇADOR,10523.5,1978-11-22,Coordenador,1978.0
GABRIEL PAULO ALVES ALVIM,2539.2,1963-12-20,,1963.0
MARCO WILSTONY DE SOUZA MENDES,5934.500000000001,1951-09-22,Desenvolvedor,1951.0
JOÃO LACERDA PORTUGAL DA SILVA,11996.4,1972-08-04,Coordenador,1972.0
JOÃO JOSÉ SILVA MATIAS,6964.8,1969-11-12,Estagiário,1969.0
GABRIEL AUGUSTO NERY SILVA,3928.0,1994-08-27,Diretor,1994.0
THIAGO GONÇALVES DONADONI,5618.55,1960-04-11,Auxiliar,1960.0
HENRIQUE CARLOS DE SOUZA,6716.4,1962-03-14,Analista,1962.0
LEVI RIBEIRO AMORIM,4604.0,1978-04-18,Diretor,1978.0
GABRIEL VIEIRA DEMARQUE,5092.5,1960-06-19,,1960.0
HIAN ANTÔNIO DE DECCO OLIVEIRA,1365.8545330758254,1959-08-12,Analista,1959.0
GABRIEL JOSÉ SILVA MATIAS,2654.0,1954-10-02,,1954.0
ARTHUR IVAIR DE ASSIS SETTA,3492.0,1970-06-01,Gerente,1970.0
HENRIQUE SILVA RAMOS,36962.43465130356,1995-11-13,Estagiário,1995.0
BLENDOW WILSTONY DE SOUZA MENDES,11919.0,1959-09-06,Gerente,1959.0
SAMUEL SANTOS DA SILVA,7452.8,1970-04-22,Estagiário,1970.0
JOÃO SANTOS DA SILVA,1708.0,1991-08-12,Estagiário,1991.0
GUILHERME SANTOS DA SILVA,2248.0,1950-08-25,Estagiário,1950.0
TIAGO Araujo Kuhn,7833.6,1982-11-21,Estagiário,1982.0
LUCAS SILVA RAMOS,10440.0,1976-10-07,Gerente,1976.0
SAMUEL GONÇALVES DOS SANTOS,5692.05,1996-04-01,Auxiliar,1996.0
TIAGO JOSÉ SILVA MATIAS,8538.0,1983-04-21,Analista,1983.0
MICAEL SEGURASSE GONÇALVES,6748.3,1961-09-09,Coordenador,1961.0
MICAEL QUEIROZ DE AGUIAR,4329.0,1963-06-25,Gerente,1963.0
VICTOR MURATORI DUTRA,12151.1,1961-06-17,,1961.0
VICTOR WERNECK ELIZEU,-4301.85,1980-07-16,Auxiliar,1980.0
VICTOR SANTOS DA SILVA,4675.0,1955-08-10,Desenvolvedor,1955.0
GABRIEL PICANÇO SANTOS FERREIRA SILVA,6477.0,,Gerente,
HENRIQUE ANTÔNIO DE DECCO OLIVEIRA,3976.0,1973-13-32,Diretor,
PEDRO DA CUNHA TEIXEIRA,,1989-06-25,Diretor,1989.0
GUILHERME PICANÇO SANTOS FERREIRA SILVA,6398.0,1991-04-07,Diretor,1991.0
GABRIEL DA SILVA BIANQUINI,9757.5,1976-06-03,Gerente,1976.0
SAMUEL VICTOR ALVES,2309.6,1960-01-05,Estagiário,1960.0
THIAGO MALAQUIAS DE SOUZA OLIVEIRA,7428.0,1959-07-19,Analista,1959.0
HENRIQUE PICANÇO SANTOS FERREIRA SILVA,5330.85,1990-09-05,Auxiliar,1990.0
CARLOS MURATORI DUTRA,1772.4,1987-06-09,Auxiliar,1987.0
Breno RISSON EUZEBIO,5263.650000000001,1967-05-24,Auxiliar,1967.0
THIAGO SANTOS DA SILVA,1879.5,1987-11-03,Gerente,1987.0
JOÃO CUNHA DE OLIVEIRA,3113.0000000000005,,Desenvolvedor,
JOÃO WERNECK ELIZEU,4817.6,1951-08-15,Estagiário,1951.0
THIAGO SANTOS DA SILVA,8649.300000000001,1961-02-19,Desenvolvedor,1961.0
MARCO PICANÇO SANTOS FERREIRA SILVA,6616.5,2025-00-00,Gerente,
THIAGO HUGO CAZULA PEREIRA,4836.700000000001,1964-08-23,Desenvolvedor,1964.0
TIAGO QUEIROZ DE AGUIAR,,1995-07-08,Analista,1995.0
SAMUEL CARLOS DE SOUZA,2886.0,1973-05-22,Analista,1973.0
THIAGO DA SILVA BIANQUINI,11709.1,1955-01-08,Coordenador,1955.0
MATHEUS CASTILHO CARDOSO,8853.6,1997-01-16,Analista,1997.0
SAMUEL CARLOS DE SOUZA,7456.8,1965-07-06,Coordenador,1965.0
